date,code,open,high,low,close,preclose,volume,amount,pctChg
2006-01-10,sh.000001,1215.8480,1220.7560,1203.6510,1220.6180,1215.6680,2679454700,13496372593.0000,0.407190
2006-01-11,sh.000001,1219.8110,1223.5590,1204.0410,1211.0530,1220.6180,3063146400,15064367454.0000,-0.783625
2006-01-12,sh.000001,1208.7660,1227.3020,1205.2830,1226.7040,1211.0530,2701891600,12903535168.0000,1.292346
2006-01-13,sh.000001,1228.1570,1231.2230,1214.8810,1221.4590,1226.7040,2770857800,13205628847.0000,-0.427568
2006-01-16,sh.000001,1221.1100,1221.3860,1202.5870,1202.8690,1221.4590,2527431800,11984845886.0000,-1.521948
2006-01-17,sh.000001,1200.2550,1209.0240,1198.8390,1208.4380,1202.8690,1972646200,9452655613.0000,0.462974
2006-01-18,sh.000001,1207.5250,1234.5290,1206.3590,1233.3500,1208.4380,2666785400,12458427121.0000,2.061503
2006-01-19,sh.000001,1235.0830,1251.9570,1230.8500,1251.5760,1233.3500,3361774900,15371377884.0000,1.477770
2006-01-20,sh.000001,1251.4090,1258.6980,1247.2050,1255.3080,1251.5760,3320392300,16220854863.0000,0.298179
2006-01-23,sh.000001,1254.7770,1257.3470,1244.2740,1255.7740,1255.3080,2902866000,14114136663.0000,0.037128
2006-01-24,sh.000001,1256.0050,1262.0870,1247.0070,1252.0620,1255.7740,2967142100,15779296153.0000,-0.295598
2006-01-25,sh.000001,1251.2690,1260.1740,1245.9160,1258.0460,1252.0620,2655866000,13682169574.0000,0.477932
2006-02-06,sh.000001,1263.0030,1287.6650,1263.0030,1287.6260,1258.0460,2917750700,14910754726.0000,2.351262
2006-02-07,sh.000001,1289.4530,1297.4040,1270.4040,1282.0960,1287.6260,3840474100,19670593251.0000,-0.429475
2006-02-08,sh.000001,1282.1210,1291.7370,1276.0200,1290.0550,1282.0960,3285729900,16340287449.0000,0.620789
2006-02-09,sh.000001,1288.9660,1288.9660,1266.8110,1269.4540,1290.0550,2907909100,14199096200.0000,-1.596914
2006-02-10,sh.000001,1269.5360,1284.0960,1266.2250,1282.6560,1269.4540,2631421100,13158590275.0000,1.039977
2006-02-13,sh.000001,1283.7760,1284.9510,1267.5610,1279.6400,1282.6560,2613177200,12998010712.0000,-0.235136
2006-02-14,sh.000001,1279.6270,1286.4210,1275.8500,1286.3270,1279.6400,2254170400,11114639691.0000,0.522570
2006-02-15,sh.000001,1289.1380,1300.9950,1288.6370,1299.1660,1286.3270,3014790400,14778787047.0000,0.998112
2006-02-16,sh.000001,1298.4970,1298.4970,1268.5640,1270.6330,1299.1660,3235260700,15711529868.0000,-2.196252
2006-02-17,sh.000001,1269.4000,1280.0410,1265.1410,1267.4080,1270.6330,2590306700,12612954583.0000,-0.253818
2006-02-20,sh.000001,1268.1070,1279.4230,1265.3800,1267.5420,1267.4080,2154279700,10469048170.0000,0.010575
2006-02-21,sh.000001,1266.6450,1288.5460,1256.8080,1288.4190,1267.5420,2665902100,12932889789.0000,1.647042
2006-02-22,sh.000001,1288.8530,1297.9390,1282.9100,1284.2260,1288.4190,2851784100,13583894015.0000,-0.325437
2006-02-23,sh.000001,1284.1300,1289.9430,1273.9420,1288.8470,1284.2260,2287504700,10638933783.0000,0.359835
2006-02-24,sh.000001,1289.4340,1297.3430,1286.9620,1296.8660,1288.8470,2357814800,11377200922.0000,0.622178
2006-02-27,sh.000001,1297.6870,1304.6130,1293.4670,1297.1860,1296.8660,2681978500,13278273095.0000,0.024680
2006-02-28,sh.000001,1294.8070,1299.4730,1277.7410,1299.0300,1297.1860,2364742200,11698977874.0000,0.142153
2006-03-01,sh.000001,1299.1540,1308.1960,1297.7630,1306.5860,1299.0300,2364067400,11713886665.0000,0.581667
2006-03-02,sh.000001,1306.5850,1307.6390,1281.5710,1285.6660,1306.5860,2844572900,14619800288.0000,-1.601122
2006-03-03,sh.000001,1284.6060,1295.4110,1275.6240,1293.2970,1285.6660,2492545800,12505595080.0000,0.593543
2006-03-06,sh.000001,1292.7470,1296.8470,1286.6440,1288.9550,1293.2970,2032958200,9697600024.0000,-0.335734
2006-03-07,sh.000001,1288.2550,1288.2550,1257.5400,1259.9160,1288.9550,2265339500,10611752979.0000,-2.252906
2006-03-08,sh.000001,1256.6850,1258.2390,1238.1560,1250.3840,1259.9160,1984157400,9328367206.0000,-0.756557
2006-03-09,sh.000001,1247.4620,1253.7580,1242.6810,1245.1660,1250.3840,1538593400,7572686295.0000,-0.417313
2006-03-10,sh.000001,1245.1880,1253.9110,1240.7510,1245.6530,1245.1660,1409562600,7034995125.0000,0.039106
2006-03-13,sh.000001,1245.3000,1260.0710,1245.3000,1259.6740,1245.6530,1377515300,6762688336.0000,1.125594
2006-03-14,sh.000001,1260.4220,1262.7520,1250.2770,1259.0440,1259.6740,1487571200,7156890130.0000,-0.050013
2006-03-15,sh.000001,1259.2310,1275.5150,1258.1460,1274.8120,1259.0440,1845126900,9402430254.0000,1.252384
2006-03-16,sh.000001,1274.6150,1277.1940,1270.8310,1274.1900,1274.8120,1832269900,9294380375.0000,-0.048797
2006-03-17,sh.000001,1273.0100,1276.6280,1265.6060,1269.4620,1274.1900,1875480400,9258870683.0000,-0.371052
2006-03-20,sh.000001,1269.5810,1288.9710,1264.4100,1288.4180,1269.4620,2029717400,9830202821.0000,1.493226
2006-03-21,sh.000001,1288.5550,1297.6080,1285.4310,1290.3950,1288.4180,2434568700,12044252276.0000,0.153448
2006-03-22,sh.000001,1289.4610,1296.9120,1281.1280,1296.7060,1290.3950,2233009000,10977859974.0000,0.489078
2006-03-23,sh.000001,1296.1940,1302.7910,1289.5250,1302.4570,1296.7060,2546540800,12667480373.0000,0.443507
2006-03-24,sh.000001,1302.1410,1308.0570,1293.2960,1294.7040,1302.4570,2442393600,12420500906.0000,-0.595263
2006-03-27,sh.000001,1296.0660,1296.5930,1283.6820,1295.9150,1294.7040,2061324600,10310244124.0000,0.093539
2006-03-28,sh.000001,1295.7600,1302.6480,1293.0000,1298.7910,1295.9150,2501182600,11798730430.0000,0.221926
2006-03-29,sh.000001,1299.3830,1313.1250,1296.5900,1305.5670,1298.7910,3415223600,17299640360.0000,0.521716
2006-03-30,sh.000001,1305.8430,1308.4960,1293.8290,1294.7180,1305.5670,2603882700,13523584673.0000,-0.830980
2006-03-31,sh.000001,1291.5180,1298.7510,1285.7350,1298.2950,1294.7180,2663685800,13957859443.0000,0.276278
2006-04-03,sh.000001,1298.6840,1319.4850,1298.6840,1319.4710,1298.2950,3280466900,17513531801.0000,1.631055
2006-04-04,sh.000001,1319.8370,1330.1050,1315.3310,1329.7980,1319.4710,3713405000,19932253301.0000,0.782664
2006-04-05,sh.000001,1330.5610,1341.5040,1326.5330,1340.1620,1329.7980,3776319800,20009046284.0000,0.779367
2006-04-06,sh.000001,1341.7360,1348.5200,1336.1380,1339.7370,1340.1620,4171507500,22006608985.0000,-0.031707
2006-04-07,sh.000001,1340.6460,1345.2910,1330.5130,1342.9650,1339.7370,4066605500,20781669064.0000,0.240936
2006-04-10,sh.000001,1344.2390,1359.4080,1339.5230,1359.0810,1342.9650,4141542800,20511655711.0000,1.200038
2006-04-11,sh.000001,1360.9780,1366.5230,1350.3230,1362.2290,1359.0810,4387040800,22753839571.0000,0.231623
2006-04-12,sh.000001,1361.7410,1364.6910,1355.6550,1360.1320,1362.2290,3712907200,18649703724.0000,-0.153942
2006-04-13,sh.000001,1359.2780,1364.3160,1331.6820,1332.3300,1360.1320,4129905500,20205465502.0000,-2.044067
2006-04-14,sh.000001,1330.0950,1360.0940,1328.4350,1359.5380,1332.3300,3787121900,17964278869.0000,2.042137
2006-04-17,sh.000001,1360.6440,1383.6540,1353.3960,1378.6140,1359.5380,4221976100,20238073664.0000,1.403127
2006-04-18,sh.000001,1379.8130,1391.3780,1370.1530,1385.1140,1378.6140,3678518100,18176065110.0000,0.471488
2006-04-19,sh.000001,1389.1340,1399.5470,1378.7960,1396.7020,1385.1140,4057816300,21447388304.0000,0.836611
2006-04-20,sh.000001,1398.0980,1404.1920,1376.9610,1385.9000,1396.7020,4330328800,23759758644.0000,-0.773393
2006-04-21,sh.000001,1385.9230,1419.8910,1383.4500,1416.7930,1385.9000,4556910300,24823370098.0000,2.229089
2006-04-24,sh.000001,1423.4090,1429.0560,1402.2690,1409.7860,1416.7930,5201580300,28552131616.0000,-0.494565
2006-04-25,sh.000001,1405.8980,1409.2740,1386.1260,1399.7670,1409.7860,4324883600,24511654275.0000,-0.710678
2006-04-26,sh.000001,1399.0680,1426.6260,1397.3490,1417.4770,1399.7670,4841064900,27897759737.0000,1.265216
2006-04-27,sh.000001,1418.9030,1424.4650,1407.1410,1416.7320,1417.4770,3760844400,21064881051.0000,-0.052558
2006-04-28,sh.000001,1403.5230,1444.7140,1389.3460,1440.2230,1416.7320,4456204300,25076312378.0000,1.658109
2006-05-08,sh.000001,1446.9920,1497.2020,1446.9920,1497.1040,1440.2230,5162065500,29260804817.0000,3.949457
2006-05-09,sh.000001,1503.2390,1532.7540,1497.9940,1531.1610,1497.1040,6468390400,36327086939.0000,2.274859
2006-05-10,sh.000001,1537.5610,1554.0340,1518.3350,1545.6870,1531.1610,6271709600,35931317939.0000,0.948692
2006-05-11,sh.000001,1547.5560,1583.7610,1536.2920,1537.3770,1545.6870,7321833500,42935467046.0000,-0.537629
2006-05-12,sh.000001,1532.8780,1603.2110,1531.2330,1602.8320,1537.3770,6839375200,41492555006.0000,4.257582
2006-05-15,sh.000001,1616.2590,1664.9380,1606.5700,1664.0880,1602.8320,8772527000,52436501239.0000,3.821734
2006-05-16,sh.000001,1658.6920,1678.5990,1604.7840,1613.2510,1664.0880,8827504000,53444626416.0000,-3.054949
2006-05-17,sh.000001,1613.2300,1640.6950,1592.1850,1625.1460,1613.2510,7098053400,42970463909.0000,0.737332
2006-05-18,sh.000001,1611.6570,1630.0730,1582.9620,1617.2810,1625.1460,6058510700,35559097667.0000,-0.483956
2006-05-19,sh.000001,1620.2130,1664.6140,1610.0400,1659.5450,1617.2810,7708629100,41434527427.0000,2.613277
2006-05-22,sh.000001,1656.7540,1674.2210,1646.6830,1657.6890,1659.5450,7725887300,43695717336.0000,-0.111843
2006-05-23,sh.000001,1647.9620,1648.5280,1597.1020,1604.5520,1657.6890,6990014500,38919582106.0000,-3.205485
2006-05-24,sh.000001,1609.7420,1634.5900,1562.3870,1590.9240,1604.5520,5727043200,32875831926.0000,-0.849337
2006-05-25,sh.000001,1585.4660,1598.5590,1563.8630,1591.4250,1590.9240,4104937200,23023859728.0000,0.031497
2006-05-26,sh.000001,1596.5650,1614.5530,1593.0930,1613.8940,1591.4250,4372253200,24308642671.0000,1.411879
2006-05-29,sh.000001,1622.1080,1648.8380,1609.0050,1648.5380,1613.8940,5171516800,29314321524.0000,2.146605
2006-05-30,sh.000001,1654.9800,1663.9290,1634.9000,1657.2880,1648.5380,5308773300,31990664198.0000,0.530773
2006-05-31,sh.000001,1656.2840,1667.2330,1628.6790,1641.3000,1657.2880,5701597900,33089439894.0000,-0.964704
2006-06-01,sh.000001,1639.6730,1684.7090,1635.7460,1684.1950,1641.3000,6784386400,38465780731.0000,2.613471
2006-06-02,sh.000001,1688.7820,1695.5800,1659.1400,1669.3990,1684.1950,7814469100,44915922420.0000,-0.878515
2006-06-05,sh.000001,1669.2360,1685.2920,1639.6800,1684.6240,1669.3990,6729777100,36276144270.0000,0.912003
2006-06-06,sh.000001,1681.2200,1692.8250,1672.8140,1679.1260,1684.6240,5842296000,32173005450.0000,-0.326366
2006-06-07,sh.000001,1678.2380,1678.2380,1588.9710,1589.5450,1679.1260,6508531600,37165949586.0000,-5.334974
2006-06-08,sh.000001,1576.4350,1596.1220,1540.9340,1591.4900,1589.5450,5457687300,30237702240.0000,0.122359
2006-06-09,sh.000001,1583.9560,1594.4380,1550.2020,1551.3840,1591.4900,4700391700,25969107019.0000,-2.520026
2006-06-12,sh.000001,1540.2160,1566.4470,1529.5030,1552.7980,1551.3840,3149627400,18350032479.0000,0.091141
2006-06-13,sh.000001,1552.0980,1570.1000,1532.0590,1548.4950,1552.7980,3245068300,18252967053.0000,-0.277111
2006-06-14,sh.000001,1540.6350,1540.6350,1512.5210,1531.3270,1548.4950,3243810300,17489724159.0000,-1.108687
2006-06-15,sh.000001,1531.2470,1551.3000,1528.2300,1533.9800,1531.3270,2847339800,15749530834.0000,0.173245
2006-06-16,sh.000001,1540.1870,1574.4750,1540.1870,1574.4670,1533.9800,3357261200,18773707617.0000,2.639347
2006-06-19,sh.000001,1559.9850,1591.8500,1544.9310,1586.2860,1574.4670,3556204700,20635199162.0000,0.750665
2006-06-20,sh.000001,1583.8710,1592.8320,1572.5820,1592.3320,1586.2860,3553711100,20658724948.0000,0.381143
2006-06-21,sh.000001,1590.6070,1617.7140,1570.0830,1598.1160,1592.3320,3970588000,22426544902.0000,0.363237
2006-06-22,sh.000001,1593.0970,1605.2520,1587.7990,1596.0660,1598.1160,3246588800,18310093363.0000,-0.128272
2006-06-23,sh.000001,1594.4950,1608.1080,1582.0190,1605.7110,1596.0660,3502677800,20932009523.0000,0.604299
2006-06-26,sh.000001,1607.7860,1635.8030,1607.7860,1633.4490,1605.7110,3949925000,23927245387.0000,1.727454
2006-06-27,sh.000001,1636.7030,1642.5710,1627.5920,1639.5510,1633.4490,3645178400,21481437588.0000,0.373569
2006-06-28,sh.000001,1638.2300,1642.3540,1627.0680,1639.2860,1639.5510,3322060100,18652269224.0000,-0.016164
2006-06-29,sh.000001,1641.9280,1672.1010,1641.9280,1671.6180,1639.2860,5179902800,29018734618.0000,1.972324
2006-06-30,sh.000001,1679.7240,1690.9530,1662.2800,1672.2110,1671.6180,4983707600,28588342410.0000,0.035476
2006-07-03,sh.000001,1677.3110,1697.8300,1670.0160,1697.2820,1672.2110,4863659200,28446545723.0000,1.499268
2006-07-04,sh.000001,1700.3230,1702.6580,1670.1300,1681.5470,1697.2820,5431649200,32718658218.0000,-0.927070
2006-07-05,sh.000001,1755.2220,1757.4720,1703.5850,1718.5550,1681.5470,6072080600,32521556368.0000,2.200834
2006-07-06,sh.000001,1715.2790,1742.2040,1711.6510,1741.4700,1718.5550,5006266900,29786950494.0000,1.333383
2006-07-07,sh.000001,1746.5210,1750.0280,1724.6750,1730.1900,1741.4700,4943012700,29559549758.0000,-0.647730
2006-07-10,sh.000001,1730.6980,1737.0310,1715.8280,1734.3290,1730.1900,3904952600,23793270439.0000,0.239225
2006-07-11,sh.000001,1736.9860,1746.7240,1725.2310,1745.8060,1734.3290,4008545000,24372507945.0000,0.661757
2006-07-12,sh.000001,1745.8780,1753.2750,1737.9990,1740.0000,1745.8060,4878589100,30494774588.0000,-0.332570
2006-07-13,sh.000001,1736.2070,1737.5950,1654.4860,1655.7730,1740.0000,6747158900,39574756048.0000,-4.840635
2006-07-14,sh.000001,1641.1380,1676.7540,1633.8980,1665.2080,1655.7730,4158780400,24614810204.0000,0.569828
2006-07-17,sh.000001,1662.0470,1684.3440,1653.6030,1682.8870,1665.2080,3220393300,19821153519.0000,1.061666
2006-07-18,sh.000001,1682.3600,1684.6720,1666.3110,1684.2520,1682.8870,3140535400,18528216194.0000,0.081110
2006-07-19,sh.000001,1681.7710,1681.7710,1637.4860,1645.1600,1684.2520,3505983000,20603536373.0000,-2.321026
2006-07-20,sh.000001,1642.6240,1658.0540,1636.2590,1655.1220,1645.1600,2866119700,16518086754.0000,0.605529
2006-07-21,sh.000001,1653.8110,1669.2880,1653.5070,1665.3280,1655.1220,2996048900,16664622044.0000,0.616635
2006-07-24,sh.000001,1648.7490,1667.6170,1632.6870,1665.9440,1665.3280,3118400800,17329901789.0000,0.036988
2006-07-25,sh.000001,1668.1380,1690.6130,1668.1380,1685.4610,1665.9440,3423780100,19580630083.0000,1.171533
2006-07-26,sh.000001,1688.5380,1691.4290,1675.6620,1686.6540,1685.4610,3116723100,17543497616.0000,0.070781
2006-07-27,sh.000001,1685.3470,1701.6110,1665.3860,1675.1680,1686.6540,3620183100,20668131608.0000,-0.680998
2006-07-28,sh.000001,1674.4300,1678.5270,1646.3460,1662.0310,1675.1680,3326896800,18805265844.0000,-0.784218
2006-07-31,sh.000001,1659.5350,1659.5350,1611.1630,1612.7330,1662.0310,3365448600,19558733762.0000,-2.966129
2006-08-01,sh.000001,1619.6350,1625.0440,1596.6580,1600.6140,1612.7330,3231066000,17900862653.0000,-0.751458
2006-08-02,sh.000001,1598.7580,1608.7770,1577.9020,1600.8720,1600.6140,2786576300,15048503237.0000,0.016115
2006-08-03,sh.000001,1599.7460,1609.4250,1587.1190,1601.0580,1600.8720,2082229300,11909137046.0000,0.011621
2006-08-04,sh.000001,1601.6080,1612.1000,1567.2510,1570.1500,1601.0580,2586705400,14401225370.0000,-1.930471
2006-08-07,sh.000001,1561.8010,1570.0540,1541.4130,1547.4360,1570.1500,2409920600,12761218183.0000,-1.446613
2006-08-08,sh.000001,1547.9050,1581.7530,1547.9050,1580.5770,1547.4360,2338299800,12314675808.0000,2.141671
2006-08-09,sh.000001,1581.8030,1585.1730,1571.7090,1578.5660,1580.5770,2163603600,11468884412.0000,-0.127231
2006-08-10,sh.000001,1578.3540,1606.9430,1577.8600,1606.0650,1578.5660,2632313600,13871479448.0000,1.742018
2006-08-11,sh.000001,1605.5970,1610.7630,1596.2170,1605.9260,1606.0650,2345146700,12306050014.0000,-0.008649
2006-08-14,sh.000001,1605.2020,1611.6610,1566.7220,1570.7380,1605.9260,2565505000,13783639455.0000,-2.191134
2006-08-15,sh.000001,1568.2670,1596.6530,1564.3980,1595.6570,1570.7380,2025921400,10942039774.0000,1.586448
2006-08-16,sh.000001,1596.0560,1616.4530,1591.8570,1616.4100,1595.6570,2856399800,15316278115.0000,1.300596
2006-08-17,sh.000001,1612.4120,1612.4120,1592.8460,1603.3320,1616.4100,2339190400,12166972224.0000,-0.809077
2006-08-18,sh.000001,1601.5670,1614.3650,1596.5620,1598.0180,1603.3320,2397424800,11727798657.0000,-0.331440
2006-08-21,sh.000001,1565.4570,1602.1300,1558.1000,1601.1500,1598.0180,2337431800,11999189682.0000,0.195998
2006-08-22,sh.000001,1601.5230,1619.0740,1598.7760,1613.3550,1601.1500,2670121100,15163018038.0000,0.762262
2006-08-23,sh.000001,1614.3930,1621.3990,1608.7410,1612.3960,1613.3550,2721290700,15455406413.0000,-0.059440
2006-08-24,sh.000001,1612.6990,1623.1690,1601.8870,1623.0170,1612.3960,2506129700,13593692277.0000,0.658707
2006-08-25,sh.000001,1622.4810,1630.0470,1619.7350,1623.0340,1623.0170,2782161400,15295238075.0000,0.001053
2006-08-28,sh.000001,1627.1230,1651.2890,1624.2810,1650.4380,1623.0340,3934124300,21633007200.0000,1.688438
2006-08-29,sh.000001,1652.6720,1667.5300,1649.5930,1651.0240,1650.4380,4805041100,27063623012.0000,0.035509
2006-08-30,sh.000001,1648.3480,1656.2320,1640.2810,1655.1950,1651.0240,3144285800,17230948785.0000,0.252625
2006-08-31,sh.000001,1655.9030,1661.4730,1649.9970,1658.6380,1655.1950,3513501600,19087552034.0000,0.208011
2006-09-01,sh.000001,1658.6600,1660.5180,1634.0260,1636.6910,1658.6380,3595457500,19724461614.0000,-1.323188
2006-09-04,sh.000001,1635.3320,1657.6910,1635.1220,1657.5200,1636.6910,3309342600,17623874059.0000,1.272627
2006-09-05,sh.000001,1659.7370,1669.9010,1657.0470,1664.0780,1657.5200,4053349300,21946288118.0000,0.395650
2006-09-06,sh.000001,1665.1300,1672.2600,1656.8630,1672.1210,1664.0780,3357962300,18255683937.0000,0.483329
2006-09-07,sh.000001,1683.7820,1683.8900,1655.4080,1661.1900,1672.1210,3152275400,17524649356.0000,-0.653722
2006-09-08,sh.000001,1659.7020,1671.3080,1658.6730,1667.9840,1661.1900,2655202800,14102795466.0000,0.408988
2006-09-11,sh.000001,1668.1610,1675.0940,1653.0100,1674.9660,1667.9840,3059052900,16797589937.0000,0.418585
2006-09-12,sh.000001,1675.1980,1699.5850,1673.4410,1695.8620,1674.9660,3739045300,19830545528.0000,1.247555
2006-09-13,sh.000001,1695.3510,1713.9890,1687.0490,1689.3890,1695.8620,4304569100,22716904831.0000,-0.381695
2006-09-14,sh.000001,1689.6310,1696.6220,1672.8840,1689.6920,1689.3890,3388825800,18576806055.0000,0.017934
2006-09-15,sh.000001,1689.6050,1722.6600,1689.5100,1721.0450,1689.6920,4703230700,24114644123.0000,1.855547
2006-09-18,sh.000001,1727.9150,1733.4130,1719.1600,1732.9870,1721.0450,4484006200,23708204983.0000,0.693882
2006-09-19,sh.000001,1735.3010,1743.0210,1728.2890,1735.2410,1732.9870,4345533000,23210633044.0000,0.130059
2006-09-20,sh.000001,1733.6370,1737.7340,1720.8350,1732.4530,1735.2410,3883657100,20820855388.0000,-0.160667
2006-09-21,sh.000001,1731.5850,1743.6300,1731.2220,1740.9010,1732.4530,3953314600,21484098198.0000,0.487632
2006-09-22,sh.000001,1744.6050,1746.6150,1724.1040,1725.3610,1740.9010,4477782800,25509820069.0000,-0.892644
2006-09-25,sh.000001,1722.7440,1732.2790,1709.7710,1722.3660,1725.3610,4016809300,22960247678.0000,-0.173587
2006-09-26,sh.000001,1720.7810,1721.5840,1704.7740,1712.6370,1722.3660,3313453000,18519170789.0000,-0.564863
2006-09-27,sh.000001,1711.5140,1725.5010,1709.7660,1725.0390,1712.6370,2924715800,16391910546.0000,0.724145
2006-09-28,sh.000001,1725.5150,1740.7870,1722.2190,1736.9630,1725.0390,3397985800,19916525560.0000,0.691235
2006-09-29,sh.000001,1740.0590,1755.6910,1740.0590,1752.4240,1736.9630,4123628500,23462273270.0000,0.890113
2006-10-09,sh.000001,1768.1440,1786.1100,1763.1110,1785.3850,1752.4240,5293514300,29082449931.0000,1.880884
2006-10-10,sh.000001,1784.2200,1793.1410,1771.8560,1784.8620,1785.3850,5513649300,31459190780.0000,-0.029291
2006-10-11,sh.000001,1784.5180,1792.7610,1771.0160,1790.1040,1784.8620,4928388200,26310183670.0000,0.293689
2006-10-12,sh.000001,1790.6310,1792.2390,1774.1420,1778.1810,1790.1040,5316904600,28132397508.0000,-0.666049
2006-10-13,sh.000001,1776.5110,1792.8680,1773.2330,1784.6560,1778.1810,4253984200,23393102979.0000,0.364135
2006-10-16,sh.000001,1787.7000,1789.1750,1766.3080,1771.2990,1784.6560,4676616000,24779036373.0000,-0.748439
2006-10-17,sh.000001,1768.6280,1777.5980,1758.3110,1763.9010,1771.2990,3926234400,21755132328.0000,-0.417657
2006-10-18,sh.000001,1762.4040,1787.7430,1760.8830,1787.1850,1763.9010,3681056300,20404556378.0000,1.320032
2006-10-19,sh.000001,1788.5820,1799.2940,1784.3450,1792.2530,1787.1850,4149060700,22721449337.0000,0.283574
